Fall,College,Major_Name,Total,Female,Male,MFRatio,Caucasian,Asian American,African American,Hispanic,Native American
2001,Las,Microbiology,49,26,23,0.88,27,2,1,1,0
2001,Las,Mathematics,167,42,125,2.98,48,7,0,4,0
2001,Las,Linguistics,74,48,26,0.54,14,2,1,1,0
2001,Las,History,98,35,63,1.8,70,2,2,2,1
2001,Las,Geology,46,13,33,2.54,28,2,0,1,0
2001,Engineering,Theoretical & Applied Mechans,50,4,46,11.5,12,1,0,1,0
2001,Ischool,Library & Information Science,324,245,79,0.32,45,6,4,204,12
2001,Vetmed,Veterinary Medicine,407,313,94,0.3,1,3,7,372,4
2001,Vetmed,Vms-Veterinary Clinical Medcne,33,19,14,0.74,9,0,0,23,0
2001,Social Work,Social Work,253,214,39,0.18,16,13,1,155,26
2001,Media,Journalism,28,19,9,0.47,13,1,3,0,0
2001,Las,Communication,36,25,11,0.44,14,2,1,3,1
2001,Education,Advertising,312,233,79,0.34,247,22,17,12,0
2001,Law,Law,689,270,419,1.55,413,44,55,47,1
2001,Las,Geography,33,17,16,0.94,17,2,1,0,0
2001,Las,Sociology,48,28,20,0.71,12,2,0,3,0
2001,Las,French,31,26,5,0.19,15,0,1,0,0
2001,Fine And Applied Arts,Graphic Design,92,60,32,0.53,68,17,1,1,0
2001,Fine And Applied Arts,Music Education,235,142,93,0.65,210,10,2,5,0
2001,Fine And Applied Arts,Music,137,73,64,0.88,84,3,3,6,0
2001,Fine And Applied Arts,Industrial Design,83,37,46,1.24,56,17,2,5,0
2001,Fine And Applied Arts,Dance,71,64,7,0.11,49,3,5,4,1
2001,Fine And Applied Arts,Art And Design,274,181,93,0.51,195,35,7,13,0
2001,Fine And Applied Arts,Art Education,100,84,16,0.19,68,7,3,5,0
2001,Fine And Applied Arts,Architecture,165,62,103,1.66,98,11,1,3,0
2001,Las,Entomology,37,12,25,2.08,24,0,3,0,0
2001,Fine And Applied Arts,Landscape Architecture,149,69,80,1.16,109,6,3,1,0
2001,Fine And Applied Arts,Theatre,43,22,21,0.95,39,1,0,1,0
2001,Las,Biochemistry,87,36,51,1.42,41,11,0,2,0
2001,Fine And Applied Arts,Architectural Studies,512,214,298,1.39,388,42,20,41,2
2001,Las,Comparative Literature,27,24,3,0.12,11,1,1,1,0
2001,Las,Chemistry,396,151,245,1.62,277,27,12,3,0
2001,Las,Chemical Engineering,432,135,297,2.2,264,84,14,12,0
2001,Las,Biology,383,237,146,0.62,240,67,28,18,0
2001,Las,English,129,77,52,0.68,96,2,12,2,1
2001,Las,Atmospheric Sciences,30,13,17,1.31,9,0,0,1,0
2001,Las,Astronomy,22,6,16,2.67,8,1,0,0,0
2001,Education,Anthropology,65,42,23,0.55,34,1,0,4,0
2001,Fine And Applied Arts,Urban Planning,148,69,79,1.14,106,6,7,3,0
2000,Education,Ed Organization And Leadership,107,61,46,0.75,70,1,18,0,0
2000,Education,Early Childhood Education,57,56,1,0.02,45,5,3,3,0
2000,Fine And Applied Arts,Theatre,103,52,51,0.98,82,0,11,3,0
2000,Education,Educational Psychology,99,67,32,0.48,42,3,4,3,0
2000,Business,Finance,958,335,623,1.86,624,135,42,53,2
2000,Las,Economics,250,78,172,2.21,67,18,1,3,1
2000,Engineering,Materials Science & Engr,115,31,84,2.71,38,7,0,5,0
2000,Education,Elementary Education,298,273,25,0.09,243,30,8,10,0
2000,Engineering,Industrial Engineering,125,37,88,2.38,72,22,7,7,0
2000,Engineering,Electrical Engineering,1219,173,1046,6.05,576,291,23,44,1
2000,Engineering,Computer Science,779,89,690,7.75,505,180,31,28,1
2000,Engineering,Computer Engineering,806,76,730,9.61,451,231,38,46,1
2000,Engineering,Civil Engineering,781,158,623,3.94,540,44,16,31,0
2000,Engineering,Aerospace Engineering,378,71,307,4.32,259,40,8,20,1
2000,Education,Special Education,121,109,12,0.11,86,4,4,2,0
2000,Engineering,Computer Science,400,81,319,3.94,93,26,3,2,1
2000,Business,Business Administration,1380,615,765,1.24,776,217,75,57,1
2000,Aces,Food Science & Human Nutrition,370,274,96,0.35,277,32,14,11,1
2000,Aces,Crop Sciences,156,47,109,2.32,132,2,2,0,0
2000,Aces,Animal Sciences,580,409,171,0.42,503,17,17,14,1
2000,Aces,Agricultural & Applied Econ,24,9,15,1.67,5,0,3,0,0
2000,Education,Accountancy,847,424,423,1,516,107,42,35,1
2000,Applied Health Sciences,Community Health,90,72,18,0.25,73,6,3,2,0
2000,Applied Health Sciences,"Recreation, Sport, And Tourism ",33,19,14,0.74,25,0,7,1,0
2000,Applied Health Sciences,Kinesiology,450,270,180,0.67,374,25,10,18,2
2000,Aces,Natural Resrcs & Environ Sci,108,43,65,1.51,73,1,1,3,0
2000,Las,Teaching Of English Sec Lang,81,55,26,0.47,30,2,0,0,0
2000,Applied Health Sciences,Speech & Hearing Science,217,210,7,0.03,187,5,9,9,3
2000,Las,Spanish,49,26,23,0.88,22,0,0,12,0
2000,Applied Health Sciences,"Recreation, Sport, And Tourism ",104,28,76,2.71,79,1,18,2,1
2000,Las,Physics,302,33,269,8.15,179,17,1,6,1
2000,Aces,Nutritional Sciences,35,22,13,0.59,19,3,0,2,2
2000,Engineering,Mechanical Engineering,891,100,791,7.91,598,103,21,32,1
2000,Las,Entomology,29,11,18,1.64,21,0,2,0,0
2000,Engineering,Theoretical & Applied Mechans,58,6,52,8.67,13,2,0,2,0
2000,Las,Neuroscience,40,11,29,2.64,25,0,1,1,0
2000,Las,Psychology,168,100,68,0.68,100,13,11,6,0
2000,Las,Political Science,34,10,24,2.4,26,1,2,0,0
2000,Las,Plant Biology,26,12,14,1.17,14,1,0,0,0
2000,Las,Philosophy,42,6,36,6,38,0,0,0,0
2000,Las,Molecular & Integrative Physi,40,15,25,1.67,15,6,1,3,0
2000,Las,Microbiology,52,26,26,1,27,4,1,4,0
2000,Las,Mathematics,173,51,122,2.39,51,6,0,3,0
2000,Las,Linguistics,70,44,26,0.59,13,3,0,1,0
2000,Las,History,98,36,62,1.72,67,2,5,1,1
2000,Las,Geology,54,20,34,1.7,36,3,0,3,0
2000,Las,Sociology,47,26,21,0.81,11,2,1,2,0
2000,Fine And Applied Arts,Architectural Studies,512,212,300,1.42,389,42,26,33,1
2000,Ischool,Library & Information Science,290,212,78,0.37,186,7,11,4,2
2000,Vetmed,Veterinary Medicine,390,288,102,0.35,1,6,7,363,4
2000,Vetmed,Vms-Veterinary Clinical Medcne,25,18,7,0.39,7,0,1,17,0
2000,Social Work,Social Work,283,245,38,0.16,16,13,1,176,30
2000,Media,Journalism,23,14,9,0.64,14,1,2,1,0
2000,Las,Communication,35,24,11,0.46,16,2,1,3,0
2000,Education,Advertising,294,207,87,0.42,213,25,28,15,0
2000,Law,Law,639,249,390,1.57,384,42,52,52,1
2000,Las,Geography,33,13,20,1.54,21,2,1,0,0
2000,Las,French,34,30,4,0.13,18,0,0,0,0
2000,Fine And Applied Arts,Industrial Design,79,32,47,1.47,54,18,1,4,0
2000,Fine And Applied Arts,Music Education,272,162,110,0.68,241,13,3,5,0
2000,Fine And Applied Arts,Music,159,83,76,0.92,102,1,2,6,0
2000,Fine And Applied Arts,Landscape Architecture,146,59,87,1.47,108,6,4,2,0
2000,Fine And Applied Arts,Graphic Design,100,63,37,0.59,75,16,1,2,0
2000,Las,English,114,70,44,0.63,87,3,12,2,1
2000,Fine And Applied Arts,Dance,76,70,6,0.09,55,2,6,4,0
2000,Fine And Applied Arts,Art And Design,285,160,125,0.78,222,30,4,9,1
2000,Fine And Applied Arts,Art Education,104,81,23,0.28,78,6,2,6,0
2000,Fine And Applied Arts,Architecture,149,55,94,1.71,93,9,1,6,0
2000,Fine And Applied Arts,Theatre,49,27,22,0.81,44,0,1,1,0
2000,Las,Comparative Literature,23,17,6,0.35,12,1,0,1,0
2000,Las,Chemistry,370,142,228,1.61,243,38,10,5,0
2000,Las,Chemical Engineering,471,144,327,2.27,301,86,13,14,0
2000,Las,Biology,70,30,40,1.33,44,6,1,2,0
2000,Las,Biochemistry,84,35,49,1.4,44,10,1,2,0
2000,Las,Atmospheric Sciences,27,12,15,1.25,10,0,0,1,0
2000,Las,Astronomy,22,7,15,2.14,7,1,0,0,0
2000,Education,Anthropology,64,40,24,0.6,32,2,1,6,0
2000,Fine And Applied Arts,Urban Planning,147,63,84,1.33,103,5,10,6,0
2000,Aces,Agr & Consumer Economics,316,104,212,2.04,243,8,11,2,1
1999,Ischool,Library & Information Science,256,175,81,0.46,197,5,12,7,1
1999,Vetmed,Veterinary Medicine,378,279,99,0.35,351,7,3,6,0
1999,Education,Accountancy,887,433,454,1.05,589,115,41,36,1
1999,Fine And Applied Arts,Theatre,108,54,54,1,87,1,9,2,0
1999,Education,Early Childhood Education,55,53,2,0.04,40,5,4,5,0
1999,Business,Finance,946,334,612,1.83,647,118,44,45,2
1999,Las,Economics,252,74,178,2.41,64,19,2,3,0
1999,Engineering,Computer Science,384,78,306,3.92,79,28,1,2,0
1999,Business,Business Administration,1355,588,767,1.3,780,209,69,51,1
1999,Education,Ed Organization And Leadership,112,68,44,0.65,80,1,18,1,0
1999,Applied Health Sciences,Community Health,73,54,19,0.35,60,3,4,1,0
1999,Engineering,Computer Science,777,92,685,7.45,509,171,35,24,2
1999,Engineering,Industrial Engineering,148,41,107,2.61,99,22,7,5,0
1999,Engineering,Electrical Engineering,1282,157,1125,7.17,634,311,33,43,1
1999,Engineering,Computer Engineering,783,79,704,8.91,467,200,33,43,1
1999,Education,Educational Psychology,98,70,28,0.4,48,4,5,3,0
1999,Engineering,Civil Engineering,791,175,616,3.52,549,44,21,27,0
1999,Engineering,Aerospace Engineering,343,74,269,3.64,236,34,12,15,1
1999,Education,Special Education,96,85,11,0.13,66,3,5,3,0
1999,Education,Elementary Education,262,240,22,0.09,209,26,7,14,1
1999,Applied Health Sciences,"Recreation, Sport, And Tourism ",32,14,18,1.29,25,0,7,0,0
1999,Engineering,Materials Science & Engr,105,29,76,2.62,39,9,0,4,0
1999,Aces,Food Science & Human Nutrition,357,260,97,0.37,268,34,21,9,1
1999,Aces,Crop Sciences,153,42,111,2.64,135,3,1,1,0
1999,Aces,Animal Sciences,594,401,193,0.48,510,19,22,14,2
1999,Aces,Agricultural & Applied Econ,54,14,40,2.86,21,0,4,1,0
1999,Aces,Agr & Consumer Economics,318,113,205,1.81,256,11,10,2,1
1999,Vetmed,Vms-Veterinary Clinical Medcne,29,22,7,0.32,21,1,0,0,0
1999,Las,Spanish,49,25,24,0.96,27,0,0,7,0
1999,Applied Health Sciences,Kinesiology,463,262,201,0.77,381,25,15,17,3
1999,Las,Teaching Of English Sec Lang,83,60,23,0.38,33,2,0,0,0
1999,Las,Statistics,20,12,8,0.67,8,0,0,0,0
1999,Applied Health Sciences,Speech & Hearing Science,202,198,4,0.02,170,6,10,7,3
1999,Applied Health Sciences,"Recreation, Sport, And Tourism ",93,32,61,1.91,72,0,17,2,1
1999,Las,Physics,285,24,261,10.88,170,14,0,5,0
1999,Aces,Nutritional Sciences,39,26,13,0.5,21,4,0,2,1
1999,Aces,Natural Resrcs & Environ Sci,112,43,69,1.6,73,2,1,3,0
1999,Engineering,Mechanical Engineering,929,116,813,7.01,626,128,19,33,1
1999,Las,English,115,72,43,0.6,89,5,10,2,1
1999,Las,Philosophy,41,10,31,3.1,35,0,0,0,0
1999,Las,Neuroscience,41,9,32,3.56,25,2,1,2,0
1999,Las,Molecular & Integrative Physi,42,17,25,1.47,19,7,1,1,0
1999,Las,Microbiology,54,30,24,0.8,27,6,1,4,0
1999,Las,Mathematics,171,50,121,2.42,56,6,0,2,0
1999,Las,Linguistics,49,31,18,0.58,10,0,0,0,0
1999,Las,History,106,36,70,1.94,75,1,7,2,1
1999,Las,Geology,55,21,34,1.62,39,3,1,1,0
1999,Las,Geography,34,14,20,1.43,25,0,1,0,0
1999,Las,French,37,28,9,0.32,19,1,1,0,0
1999,Las,Political Science,42,14,28,2,32,1,3,0,0
1999,Las,Psychology,159,85,74,0.87,103,14,7,6,0
1999,Las,Sociology,45,27,18,0.67,13,2,2,2,0
1999,Las,Communication,34,20,14,0.7,21,2,2,1,0
1999,Social Work,Social Work,296,251,45,0.18,210,5,40,10,0
1999,Media,Journalism,23,11,12,1.09,14,1,4,0,0
1999,Education,Advertising,291,190,101,0.53,207,24,33,11,1
1999,Law,Law,621,251,370,1.47,370,40,58,52,1
1999,Las,Entomology,32,11,21,1.91,25,1,2,0,0
1999,Las,Plant Biology,26,14,12,0.86,15,1,0,0,0
1999,Las,Comparative Literature,21,15,6,0.4,12,1,0,0,0
1999,Fine And Applied Arts,Music Education,293,182,111,0.61,251,14,6,8,0
1999,Fine And Applied Arts,Architectural Studies,535,207,328,1.58,418,43,24,30,3
1999,Fine And Applied Arts,Architecture,143,52,91,1.75,98,9,2,6,0
1999,Fine And Applied Arts,Art Education,125,94,31,0.33,93,9,2,11,0
1999,Fine And Applied Arts,Art And Design,317,167,150,0.9,244,36,5,13,1
1999,Fine And Applied Arts,Dance,72,64,8,0.12,54,1,7,4,0
1999,Fine And Applied Arts,Graphic Design,109,68,41,0.6,77,19,1,3,0
1999,Fine And Applied Arts,Industrial Design,83,31,52,1.68,58,16,0,6,1
1999,Fine And Applied Arts,Landscape Architecture,137,59,78,1.32,104,9,4,2,0
1999,Fine And Applied Arts,Music,146,86,60,0.7,89,6,4,3,0
1999,Engineering,Theoretical & Applied Mechans,61,8,53,6.62,17,2,0,2,0
1999,Fine And Applied Arts,Theatre,45,27,18,0.67,39,1,0,1,0
1999,Las,Chemistry,400,144,256,1.78,285,43,7,7,0
1999,Las,Chemical Engineering,468,154,314,2.04,300,89,13,12,0
1999,Las,Biochemistry,77,32,45,1.41,41,12,0,3,0
1999,Las,Biology,59,25,34,1.36,40,4,1,1,0
1999,Las,Atmospheric Sciences,31,14,17,1.21,11,0,0,1,0
1999,Las,Astronomy,28,8,20,2.5,12,1,0,0,0
1999,Education,Anthropology,64,43,21,0.49,34,3,0,5,0
1999,Fine And Applied Arts,Urban Planning,168,72,96,1.33,115,13,14,5,1
1998,Fine And Applied Arts,Theatre,140,76,64,0.84,110,4,10,2,1
1998,Business,Finance,823,263,560,2.13,571,104,42,39,1
1998,Las,Economics,261,81,180,2.22,72,17,3,7,0
1998,Engineering,Computer Science,356,71,285,4.01,95,26,0,2,0
1998,Education,Early Childhood Education,54,52,2,0.04,42,5,4,3,0
1998,Business,Business Administration,1389,597,792,1.33,791,171,72,61,0
1998,Engineering,Aerospace Engineering,299,61,238,3.9,204,26,11,17,1
1998,Education,Ed Organization And Leadership,121,80,41,0.51,97,1,14,3,0
1998,Engineering,Computer Science,711,81,630,7.78,467,155,36,25,2
1998,Engineering,Electrical Engineering,1355,157,1198,7.63,689,306,35,45,3
1998,Engineering,Computer Engineering,682,64,618,9.66,422,163,25,46,2
1998,Engineering,Civil Engineering,845,187,658,3.52,577,59,21,31,0
1998,Education,Special Education,98,87,11,0.13,74,2,6,0,0
1998,Education,Elementary Education,237,218,19,0.09,186,18,18,12,1
1998,Education,Educational Psychology,100,73,27,0.37,51,3,7,2,0
1998,Education,Accountancy,952,469,483,1.03,627,121,55,38,0
1998,Las,Comparative Literature,27,22,5,0.23,17,1,0,0,0
1998,Applied Health Sciences,Community Health,78,58,20,0.34,56,11,9,0,0
1998,Applied Health Sciences,"Recreation, Sport, And Tourism ",39,19,20,1.05,30,0,6,2,1
1998,Aces,Food Science & Human Nutrition,346,248,98,0.4,254,40,13,10,2
1998,Aces,Crop Sciences,101,33,68,2.06,91,2,2,0,0
1998,Aces,Animal Sciences,579,380,199,0.52,501,18,25,12,2
1998,Aces,Agricultural & Applied Econ,127,28,99,3.54,77,0,7,1,0
1998,Aces,Agr & Consumer Economics,259,90,169,1.88,218,8,11,0,3
1998,Las,Spanish,55,34,21,0.62,27,1,0,13,0
1998,Applied Health Sciences,Kinesiology,499,289,210,0.73,402,35,18,16,2
1998,Las,Teaching Of English Sec Lang,64,49,15,0.31,29,1,0,0,1
1998,Applied Health Sciences,Speech & Hearing Science,205,200,5,0.02,162,8,11,15,2
1998,Applied Health Sciences,"Recreation, Sport, And Tourism ",80,26,54,2.08,68,0,11,1,0
1998,Las,Physics,275,20,255,12.75,164,14,0,4,0
1998,Aces,Nutritional Sciences,44,30,14,0.47,18,5,1,2,2
1998,Aces,Natural Resrcs & Environ Sci,98,38,60,1.58,69,1,1,3,0
1998,Engineering,Industrial Engineering,158,48,110,2.29,103,23,4,8,0
1998,Las,Sociology,40,26,14,0.54,16,3,3,1,0
1998,Engineering,Materials Science & Engr,107,30,77,2.57,39,8,0,4,1
1998,Las,French,38,25,13,0.52,23,0,0,0,0
1998,Engineering,Mechanical Engineering,988,129,859,6.66,687,123,27,40,2
1998,Las,Psychology,166,92,74,0.8,109,10,8,8,0
1998,Las,Political Science,42,10,32,3.2,32,0,1,0,0
1998,Las,Plant Biology,35,19,16,0.84,20,0,1,1,0
1998,Las,Philosophy,44,9,35,3.89,39,0,0,0,1
1998,Las,Neuroscience,45,9,36,4,28,3,1,2,0
1998,Las,Molecular & Integrative Physi,46,16,30,1.88,20,7,1,1,0
1998,Las,Mathematics,155,39,116,2.97,47,7,1,1,0
1998,Las,Linguistics,55,38,17,0.45,15,2,0,0,0
1998,Las,History,116,41,75,1.83,87,1,8,3,0
1998,Las,Geology,49,18,31,1.72,35,1,0,1,0
1998,Las,Geography,28,13,15,1.15,19,0,0,0,0
1998,Ischool,Library & Information Science,243,171,72,0.42,197,4,3,6,1
1998,Vetmed,Veterinary Medicine,363,260,103,0.4,346,5,1,6,0
1998,Vetmed,Vms-Veterinary Clinical Medcne,23,15,8,0.53,18,0,0,0,0
1998,Social Work,Social Work,289,242,47,0.19,179,10,28,7,0
1998,Media,Journalism,24,14,10,0.71,13,2,6,0,0
1998,Las,Communication,33,19,14,0.74,19,2,3,2,0
1998,Education,Advertising,275,184,91,0.49,187,23,20,15,1
1998,Law,Law,603,240,363,1.51,373,45,64,47,2
1998,Las,Microbiology,56,24,32,1.33,32,6,1,4,0
1998,Las,Entomology,34,14,20,1.43,28,1,2,0,0
1998,Fine And Applied Arts,Music Education,294,175,119,0.68,258,12,2,12,0
1998,Fine And Applied Arts,Landscape Architecture,141,55,86,1.56,109,11,4,6,0
1998,Fine And Applied Arts,Industrial Design,77,25,52,2.08,55,14,0,5,1
1998,Las,English,133,81,52,0.64,100,4,10,4,1
1998,Fine And Applied Arts,Dance,66,56,10,0.18,51,3,5,2,0
1998,Fine And Applied Arts,Art And Design,336,178,158,0.89,266,34,4,11,2
1998,Fine And Applied Arts,Art Education,101,76,25,0.33,70,11,4,6,0
1998,Fine And Applied Arts,Architecture,153,53,100,1.89,121,7,0,5,0
1998,Fine And Applied Arts,Architectural Studies,532,208,324,1.56,415,45,24,32,2
1998,Engineering,Theoretical & Applied Mechans,56,9,47,5.22,18,2,0,2,0
1998,Fine And Applied Arts,Music,142,76,66,0.87,86,8,3,2,0
1998,Fine And Applied Arts,Graphic Design,112,67,45,0.67,79,21,1,4,1
1998,Fine And Applied Arts,Theatre,42,23,19,0.83,38,0,0,1,0
1998,Las,Chemistry,396,134,262,1.96,292,34,6,10,0
1998,Las,Chemical Engineering,467,157,310,1.97,300,85,24,14,0
1998,Las,Biochemistry,80,38,42,1.11,45,10,0,2,0
1998,Las,Biology,103,40,63,1.58,77,7,1,2,0
1998,Las,Atmospheric Sciences,27,10,17,1.7,11,0,0,1,0
1998,Las,Astronomy,21,6,15,2.5,11,1,0,0,0
1998,Education,Anthropology,71,49,22,0.45,47,2,0,4,0
1998,Fine And Applied Arts,Urban Planning,151,57,94,1.65,108,12,9,2,0
1997,Fine And Applied Arts,Theatre,148,85,63,0.74,116,6,10,3,1
1997,Education,Accountancy,996,485,511,1.05,649,120,70,46,1
1997,Business,Finance,761,239,522,2.18,537,96,29,29,0
1997,Las,Economics,235,82,153,1.87,61,14,5,7,0
1997,Engineering,Computer Science,363,68,295,4.34,109,31,0,3,0
1997,Business,Business Administration,1451,627,824,1.31,803,133,76,61,3
1997,Education,Ed Organization And Leadership,130,79,51,0.65,107,0,14,0,0
1997,Education,Early Childhood Education,53,52,1,0.02,43,4,3,2,0
1997,Applied Health Sciences,"Recreation, Sport, And Tourism ",27,15,12,0.8,19,0,6,1,1
1997,Education,Educational Psychology,113,80,33,0.41,64,5,5,1,0
1997,Engineering,Computer Science,685,77,608,7.9,449,151,26,26,2
1997,Engineering,Computer Engineering,591,46,545,11.85,377,134,22,40,1
1997,Engineering,Civil Engineering,918,208,710,3.41,636,64,21,42,0
1997,Engineering,Aerospace Engineering,279,54,225,4.17,202,28,8,14,0
1997,Education,Special Education,97,86,11,0.13,69,3,7,0,0
1997,Education,Elementary Education,230,211,19,0.09,194,16,14,4,0
1997,Applied Health Sciences,Community Health,92,70,22,0.31,56,17,9,2,0
1997,Las,English,120,72,48,0.67,94,3,10,1,1
1997,Aces,Animal Sciences,549,344,205,0.6,466,17,26,11,1
1997,Aces,Food Science & Human Nutrition,278,193,85,0.44,188,37,17,7,2
1997,Aces,Crop Sciences,48,15,33,2.2,47,1,0,0,0
1997,Aces,Agricultural Communications,46,32,14,0.44,43,1,2,0,0
1997,Aces,Agricultural & Applied Econ,246,61,185,3.03,165,1,15,2,0
1997,Aces,Agr & Consumer Economics,181,51,130,2.55,166,4,6,2,1
1997,Applied Health Sciences,Kinesiology,497,269,228,0.85,386,35,23,21,2
1997,Las,Teaching Of English Sec Lang,96,67,29,0.43,39,3,0,1,0
1997,Applied Health Sciences,Speech & Hearing Science,246,239,7,0.03,195,12,15,15,1
1997,Las,Spanish,50,34,16,0.47,21,1,0,11,0
1997,Education,Secondary Education,29,20,9,0.45,25,2,1,1,0
1997,Applied Health Sciences,"Recreation, Sport, And Tourism ",44,15,29,1.93,38,0,4,1,0
1997,Las,Physics,302,24,278,11.58,195,20,0,2,0
1997,Aces,Nutritional Sciences,37,24,13,0.54,17,2,1,0,2
1997,Engineering,Electrical Engineering,1419,177,1242,7.02,756,323,43,48,4
1997,Las,Psychology,173,98,75,0.77,119,11,10,10,1
1997,Engineering,Industrial Engineering,170,56,114,2.04,115,22,3,7,0
1997,Las,Sociology,42,29,13,0.45,22,5,4,1,0
1997,Las,Political Science,40,10,30,3,28,0,1,0,0
1997,Las,Plant Biology,37,21,16,0.76,20,0,1,0,0
1997,Las,Philosophy,41,9,32,3.56,37,1,0,0,0
1997,Las,Neuroscience,40,9,31,3.44,24,5,1,2,0
1997,Las,Molecular & Integrative Physi,50,19,31,1.63,16,7,1,1,0
1997,Las,Microbiology,65,28,37,1.32,38,7,2,5,0
1997,Las,Mathematics,168,39,129,3.31,54,8,4,1,0
1997,Las,Linguistics,55,39,16,0.41,13,3,0,0,0
1997,Las,History,116,38,78,2.05,88,1,7,4,0
1997,Las,Geology,51,19,32,1.68,37,1,1,2,0
1997,Las,Geography,38,16,22,1.38,27,1,1,0,0
1997,Las,French,46,35,11,0.31,30,1,2,0,0
1997,Vetmed,Veterinary Medicine,362,253,109,0.43,340,6,3,9,0
1997,Vetmed,Vms-Veterinary Clinical Medcne,20,10,10,1,16,1,0,0,0
1997,Social Work,Social Work,254,216,38,0.18,164,10,22,6,0
1997,Media,Journalism,24,11,13,1.18,19,4,0,0,0
1997,Las,Communication,36,22,14,0.64,20,1,2,3,1
1997,Education,Advertising,273,160,113,0.71,197,22,15,14,0
1997,Law,Law,614,250,364,1.46,391,51,64,44,0
1997,Las,Entomology,29,11,18,1.64,23,1,2,0,0
1997,Fine And Applied Arts,Landscape Architecture,135,52,83,1.6,110,7,1,6,0
1997,Fine And Applied Arts,Industrial Design,82,25,57,2.28,53,17,1,7,0
1997,Fine And Applied Arts,Graphic Design,127,80,47,0.59,91,24,1,3,1
1997,Fine And Applied Arts,Dance,68,61,7,0.11,52,3,4,2,0
1997,Fine And Applied Arts,Art And Design,334,166,168,1.01,267,30,6,12,2
1997,Fine And Applied Arts,Art Education,110,87,23,0.26,75,15,3,5,0
1997,Fine And Applied Arts,Architecture,187,69,118,1.71,139,14,1,3,0
1997,Fine And Applied Arts,Architectural Studies,515,196,319,1.63,415,39,24,27,1
1997,Engineering,Theoretical & Applied Mechans,44,6,38,6.33,19,1,0,1,0
1997,Engineering,Materials Science & Engr,113,27,86,3.19,43,4,0,5,1
1997,Ischool,Library & Information Science,236,159,77,0.48,186,7,5,5,1
1997,Engineering,Mechanical Engineering,985,142,843,5.94,714,124,27,36,2
1997,Fine And Applied Arts,Music,139,83,56,0.67,80,9,4,3,0
1997,Las,Atmospheric Sciences,33,10,23,2.3,14,0,0,1,0
1997,Las,Comparative Literature,36,26,10,0.38,21,3,0,1,0
1997,Fine And Applied Arts,Music Education,340,199,141,0.71,295,10,7,13,1
